İl;İlçe;Okul Adı
ANTALYA2;SERİK;ÖZEL AKDENİZ YÜKSELİŞ ANAOKULU
ANTALYA2;SERİK;ÖZEL AKDENİZ YÜKSELİŞ FEN LİSESİ
ANTALYA2;SERİK;ÖZEL AKDENİZ YÜKSELİŞ İLKOKULU
ANTALYA2;SERİK;ÖZEL AKDENİZ YÜKSELİŞ ORTAOKULU
ANTALYA2;SERİK;ÖZEL ANTALYA SERİK BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ
ANTALYA2;SERİK;ÖZEL ANTALYA SERİK BAHÇEŞEHİR KOLEJİ ANAOKULU
ANTALYA2;SERİK;ÖZEL ANTALYA SERİK BAHÇEŞEHİR KOLEJİ FEN LİSESİ
ANTALYA2;SERİK;ÖZEL ANTALYA SERİK BAHÇEŞEHİR KOLEJİ İLKOKULU
ANTALYA2;SERİK;ÖZEL ANTALYA SERİK BAHÇEŞEHİR KOLEJİ ORTAOKULU
ANTALYA2;SERİK;ÖZEL FARKLI BAKIŞ ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK ABDURRAHMANLAR KAMPÜS FEN BİLİMLERİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ANTALYA2;SERİK;ÖZEL SERİK ÇÖZÜM AKADEMİ ANADOLU LİSESİ
ANTALYA2;SERİK;ÖZEL SERİK ÇOCUK DÜNYASI ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK GÜZEL DÜŞLER ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK İNCİ TANELERİ ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK KAPTAN YÖN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ANTALYA2;SERİK;ÖZEL SERİK KARTAL HEDEF SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ANTALYA2;SERİK;ÖZEL SERİK LALE BAHÇESİ ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK LOTUS ÇOCUK ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK MERKEZ ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK ÖNEM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ANTALYA2;SERİK;ÖZEL SERİK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ANTALYA2;SERİK;ÖZEL SERİK ÜÇ BOYUT AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ANTALYA2;SERİK;ÖZEL SERİK YÖN ANADOLU LİSESİ
ANTALYA2;SERİK;ÖZEL SERİK YÖN ANAOKULU
ANTALYA2;SERİK;ÖZEL SERİK YÖN FEN LİSESİ
ANTALYA2;SERİK;ÖZEL SERİK YÖN İLKOKULU
ANTALYA2;SERİK;ÖZEL SERİK YÖN ORTAOKULU
ARTVİN;ARHAVİ;ÖZEL ARHAVİ FİKİR MATEMATİK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ (FİMAT)
ARTVİN;ARHAVİ;ÖZEL ARHAVİ KOLEJİ ANADOLU LİSESİ
ARTVİN;HOPA;ÖZEL MİNİ KAŞİFLER ANAOKULU
ARTVİN;KEMALPAŞA;ÖZEL KEMALPAŞA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ARTVİN;MERKEZ;ÖZEL ARTVİN LİDER SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ARTVİN;MERKEZ;ÖZEL EMEK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ARTVİN;MERKEZ;ÖZEL İPEK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
ARTVİN;ŞAVŞAT;ÖZEL ŞAVŞAT SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;ÇİNE;ÖZEL ÇİNE AKADEMİ KAVRAM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;ÇİNE;ÖZEL EGE YILDIZLARI ANAOKULU
AYDIN;ÇİNE;ÖZEL GALAKSİ AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;ÇİNE;ÖZEL PUSULA ÇİNE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;DİDİM;ÖZEL AKADEMİ KÜLTÜR  KOLEJİ (AKK) İLKOKULU
AYDIN;DİDİM;ÖZEL AKADEMİ KÜLTÜR KOLEJİ (AKK) ANADOLU LİSESİ
AYDIN;DİDİM;ÖZEL AKADEMİ KÜLTÜR KOLEJİ (AKK) ANAOKULU
AYDIN;DİDİM;ÖZEL AKTİF MİNİKLER ANAOKULU
AYDIN;DİDİM;ÖZEL DİDİM AKADEMİ KÜLTÜR KOLEJİ (AKK) ORTAOKULU
AYDIN;DİDİM;ÖZEL DİDİM AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;DİDİM;ÖZEL DİDİM BİREY ANAOKULU
AYDIN;DİDİM;ÖZEL DİDİM BİREY SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;DİDİM;ÖZEL DİDİM NİNOVA SINAV İLERİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;DİDİM;ÖZEL DİDİM SINAV ANADOLU LİSESİ
AYDIN;DİDİM;ÖZEL DİDİM SINAV FEN LİSESİ
AYDIN;DİDİM;ÖZEL DİDİM SINAV KOLEJİ İLKOKULU
AYDIN;DİDİM;ÖZEL DİDİM SINAV KOLEJİ ORTAOKULU
AYDIN;DİDİM;ÖZEL İZ REHBERLİK VE PSİKOLOJİK DANIŞMA MERKEZİ
AYDIN;DİDİM;ÖZEL ŞİRİNLER ANAOKULU
AYDIN;DİDİM;ÖZEL ZEYTİNLİM ANAOKULU
AYDIN;EFELER;ÖZEI AYDIN PUSULA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL  DÖRTGEN ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL ADNAN MENDERES ATABEY ANAOKULU
AYDIN;EFELER;ÖZEL AYDIN AMERİKAN KÜLTÜR ANAOKULU
AYDIN;EFELER;ÖZEL AYDIN BAHÇEŞEHİR ANAOKULU
AYDIN;EFELER;ÖZEL AYDIN BAHÇEŞEHİR İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN BAHÇEŞEHİR ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN BİL KOLEJİ ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN BİL KOLEJİ FEN VE TEKNOLOJİ LİSESİ
AYDIN;EFELER;ÖZEL AYDIN BİL KOLEJİ İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN BİL ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN ÇÖZÜM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL AYDIN ÇOCUK SESİ ANAOKULU
AYDIN;EFELER;ÖZEL AYDIN DEĞİŞİM ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN DEĞİŞİM İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN DEĞİŞİM ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN DOĞA ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN DOĞA İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN DOĞA ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN EFE LİDER İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN EFE LİDER ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN FEN AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL AYDIN FİNAL AKADEMİ ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN FİNAL AKADEMİ FEN LİSESİ
AYDIN;EFELER;ÖZEL AYDIN FİNAL SOSYAL ETKİNLİK VE GELİŞİM KURSU
AYDIN;EFELER;ÖZEL AYDIN İSABET İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN İSABET ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN KAFA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL AYDIN MEKTEBİM ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN MEKTEBİM İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN MEKTEBİM ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN MURAT YILDIRIM ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN MURAT YILDIRIM FEN LİSESİ
AYDIN;EFELER;ÖZEL AYDIN MURAT YILDIRIM İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN MURAT YILDIRIM ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN PUSULA EFELER SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL AYDIN PUSULA KOLEJİ ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN REHBER İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN REHBER ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN TEMPO SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL AYDIN UĞUR İLKOKULU
AYDIN;EFELER;ÖZEL AYDIN UĞUR ORTAOKULU
AYDIN;EFELER;ÖZEL AYDIN YÜKSEK TEKNOLOJİ KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL AYDIN YÜKSEK TEKNOLOJİ KOLEJİ ORTAOKULU
AYDIN;EFELER;ÖZEL BAŞAK ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL BAŞAK ANAOKULU
AYDIN;EFELER;ÖZEL BAŞAK İLKOKULU
AYDIN;EFELER;ÖZEL BAŞAK ORTAOKULU
AYDIN;EFELER;ÖZEL BATI EGE ALFA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL ÇAĞDAŞ MENTOR AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL EFELER BEŞ YILDIZ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL EFELER GÜZEL SANATLAR ANAOKULU
AYDIN;EFELER;ÖZEL EGE ATABEY ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL EGE ATABEY ANAOKULU
AYDIN;EFELER;ÖZEL EGE ATABEY İLKOKULU
AYDIN;EFELER;ÖZEL EGE ATABEY ORTAOKULU
AYDIN;EFELER;ÖZEL EGEFEN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL GELECEK EGEFEN ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL GÜNEY DÖRTGEN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL HAYAL DÜNYAM ANAOKULU
AYDIN;EFELER;ÖZEL İNCİR ÇEKİRDEĞİ ANAOKULU
AYDIN;EFELER;ÖZEL KAYABAŞI ANADOLU LİSESİ
AYDIN;EFELER;ÖZEL KAYABAŞI ORTAOKULU
AYDIN;EFELER;ÖZEL LİDER ÖZ ATA GELİŞİM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL LOTUS ANAOKULU
AYDIN;EFELER;ÖZEL MUTLAK DEĞER SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL ŞENYÜZ PSİKOLOJİ REHBERLİK VE PSİKOLOJİK DANIŞMA MERKEZİ
AYDIN;EFELER;ÖZEL SINAV İLERİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;EFELER;ÖZEL YEŞİL PALMİYE ANAOKULU
AYDIN;EFELER;ÖZEL ZEYTİNKÖY ANAOKULU
AYDIN;GERMENCİK;ÖZEL GERMENCİK MAGNESİA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;İNCİRLİOVA;ÖZEL BOĞAZİÇİ TURUNCU SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;İNCİRLİOVA;ÖZEL İNCİRLİOVA BAHÇEŞEHİR ANADOLU LİSESİ
AYDIN;İNCİRLİOVA;ÖZEL İNCİRLİOVA BAHÇEŞEHİR ORTAOKULU
AYDIN;İNCİRLİOVA;ÖZEL İNCİRLİOVA SEKİZONİKİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;İNCİRLİOVA;ÖZEL KARE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;İNCİRLİOVA;ÖZEL MİNİK DAHİLER ANAOKULU
AYDIN;İNCİRLİOVA;TED  ÖZEL  EGE ANADOLU LİSESİ
AYDIN;İNCİRLİOVA;TED EGE KOLEJİ ÖZEL İLKOKULU
AYDIN;İNCİRLİOVA;TED EGE KOLEJİ ÖZEL ORTAOKULU
AYDIN;KUŞADASI;ÖZEL ADA KÖK ANAOKULU
AYDIN;KUŞADASI;ÖZEL ÇOCUKLARIN RÜYASI ANAOKULU
AYDIN;KUŞADASI;ÖZEL İSTEK KUŞADASI ANADOLU LİSESİ
AYDIN;KUŞADASI;ÖZEL İSTEK KUŞADASI İLKOKULU
AYDIN;KUŞADASI;ÖZEL İSTEK KUŞADASI ORTAOKULU
AYDIN;KUŞADASI;ÖZEL KUŞADASI ADABİLGİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;KUŞADASI;ÖZEL KUŞADASI BAHÇEŞEHİR ANADOLU LİSESİ
AYDIN;KUŞADASI;ÖZEL KUŞADASI BAHÇEŞEHİR ANAOKULU
AYDIN;KUŞADASI;ÖZEL KUŞADASI BAHÇEŞEHİR İLKOKULU
AYDIN;KUŞADASI;ÖZEL KUŞADASI BAHÇEŞEHİR ORTAOKULU
AYDIN;KUŞADASI;ÖZEL KUŞADASI FİNAL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;KUŞADASI;ÖZEL KUŞADASI NEŞE ERBERK ANAOKULU
AYDIN;KUŞADASI;ÖZEL Ü.NACİ AKDOĞAN ANAOKULU
AYDIN;KUŞADASI;ÖZEL Ü.NACİ AKDOĞAN İLKOKULU
AYDIN;KUŞADASI;ÖZEL Ü.NACİ AKDOĞAN ORTAOKULU
AYDIN;KUYUCAK;ÖZEL BETA AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;KUYUCAK;ÖZEL KUYUCAK EGE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL BİLGE ARILAR ANAOKULU
AYDIN;NAZİLLİ;ÖZEL GÜLENYÜZLER ANAOKULU
AYDIN;NAZİLLİ;ÖZEL GÜNEŞ ANAOKULU
AYDIN;NAZİLLİ;ÖZEL İLK MEKTEBİM ANAOKULU
AYDIN;NAZİLLİ;ÖZEL MAVİ ANAOKULU
AYDIN;NAZİLLİ;ÖZEL MİRAY ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ AK DİL ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ AKADEMİ KÜLTÜR KOLEJİ ANADOLU LİSESİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ AKADEMİ KÜLTÜR KOLEJİ ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ AKADEMİ KÜLTÜR KOLEJİ FEN LİSESİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ AKADEMİ KÜLTÜR KOLEJİ İLKOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ AKADEMİ KÜLTÜR KOLEJİ ORTAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ ALTINÇOCUK AKADEMİ ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ BAHÇEŞEHİR KOLEJİ İLKOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ BAHÇEŞEHİR KOLEJİ ORTAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ BİREYSEL YARGI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ ÇOCUK SESLERİ ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ DÖRT RENK SÜMER ANADOLU LİSESİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ DÖRT RENK SÜMER ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ DÖRT RENK SÜMER FEN LİSESİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ DÖRT RENK SÜMER İLKOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ DÖRT RENK SÜMER ORTAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ ELA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ GAZİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ GERÇEK İLKOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ GERÇEK ORTAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ İLKE SINAV ORTAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ KAFA ÇOCUK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ KAFA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ KAMPÜS SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ KIRMIZI OTOBÜS ANAOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ KUANTUM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ SINAV ANADOLU LİSESİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ SINAV FEN LİSESİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ SINAV İLKOKULU
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ VİZYON AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;NAZİLLİ;ÖZEL NAZİLLİ ÂLÂ ANAOKULU
AYDIN;NAZİLLİ;ÖZEL YİRMİ ÜÇ NİSAN ANAOKULU
AYDIN;NAZİLLİ;ÖZEL YUNUSLAR ANAOKULU
AYDIN;SÖKE;ÖZEL ALSANCAK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;SÖKE;ÖZEL BEŞ KALİTE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;SÖKE;ÖZEL ÖZBAŞ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;SÖKE;ÖZEL RENKLİ KALEM ANAOKULU
AYDIN;SÖKE;ÖZEL SÖKE AMERİKAN KÜLTÜR DERNEĞİ İLKOKULU
AYDIN;SÖKE;ÖZEL SÖKE AMERİKAN KÜLTÜR DERNEĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ
AYDIN;SÖKE;ÖZEL SÖKE BAHÇEŞEHİR ANAOKULU
AYDIN;SÖKE;ÖZEL SÖKE BAHÇEŞEHİR İLKOKULU
AYDIN;SÖKE;ÖZEL SÖKE BAHÇEŞEHİR ORTAOKULU
AYDIN;SÖKE;ÖZEL SÖKE DOĞA  ANADOLU LİSESİ
AYDIN;SÖKE;ÖZEL SÖKE DOĞA BİLİM İLKOKULU
AYDIN;SÖKE;ÖZEL SÖKE DOĞA İLKOKULU
AYDIN;SÖKE;ÖZEL SÖKE DOĞA ORTAOKULU
AYDIN;SÖKE;ÖZEL SÖKE ELİT SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;SÖKE;ÖZEL SÖKE KAFA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;SÖKE;ÖZEL SÖKE ÖZSEÇKİN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;SÖKE;ÖZEL SÖKE SINAV KOLEJİ ANADOLU LİSESİ
AYDIN;SÖKE;ÖZEL SÖKE SINAV KOLEJİ FEN LİSESİ
AYDIN;SÖKE;ÖZEL SÖKE SINAV KOLEJİ İLKOKULU
AYDIN;SÖKE;ÖZEL SÖKE SINAV KOLEJİ ORTAOKULU
AYDIN;SÖKE;ÖZEL SÖKE TAK ANADOLU LİSESİ
AYDIN;SÖKE;ÖZEL SÖKE TAK ORTAOKULU
AYDIN;SÖKE;ÖZEL YENİ NESİL ANAOKULU
AYDIN;SÖKE;ÖZEL YENİ SÖKE İLKOKULU
AYDIN;SÖKE;ÖZEL YENİ SÖKE ORTAOKULU
AYDIN;SULTANHİSAR;ÖZEL ATÇA POZİTİF SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
AYDIN;YENİPAZAR;ÖZEL İKON AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL ALTIEYLÜL AKADEMİ KÜLTÜR KOLEJİ ANADOLU LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL ALTIEYLÜL AKADEMİ KÜLTÜR KOLEJİ ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL ALTIEYLÜL MAİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BAHÇELİEVLER KAPLAN MIDIK (BKM) SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BAHÇELİEVLER LALE BAHÇESİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BAL TEKNESİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKEİR KAPLAN MIDIK (BKM) SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR  BAHÇEŞEHİR KOLEJİ İLKOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR AÇI ANADOLU LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR AÇI ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR AÇI FEN LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR AÇI İLKOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR AÇI ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR ANAÇAĞ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR BAHÇEŞEHİR  KOLEJİ ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR BOĞAZİÇİ EĞİTİM KURUMLARI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR BOĞAZİÇİ EĞİTİM KURUMLARI YARIŞ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR DÜŞÜNÜR İLKOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR DÜŞÜNÜR ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR MEHMETÇİK BEŞ YÜZ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR ORMAN ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR PUSULA ANADOLU LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR PUSULA FEN LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR RENKLİ DÜŞLER ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR SINAV BAHÇELİEVLER İLERİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR SİMYA ARTI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR SİMYA KOLEJİ ANADOLU LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR TED KOLEJİ  ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR TED KOLEJİ ANADOLU LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR TED KOLEJİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR TED KOLEJİ İLKOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR YAŞAM PAYLAŞIM ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BALIKESİR YENİ POLİNOM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BEŞ YILDIZ BALIKESİR PLEVNE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BEŞYÜZ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BEYAZ DOĞRU CEVAP SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL BEYAZ ZAMBAK  ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BİLNET ANADOLU LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BİLNET ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BİLNET FEN LİSESİ
BALIKESİR;ALTIEYLÜL;ÖZEL BİLNET İLKOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BİLNET ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL BURCUM ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL ÇOCUK KALBİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL DAHİ ATÖLYESİ AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
BALIKESİR;ALTIEYLÜL;ÖZEL İPEKYUVAM ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL İZ KOLEJİ SELMA CANER ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL KEŞİF ATÖLYESİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL KİRAZ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL MAVİ DENİZ YILDIZI ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL MİNİ KOLEJİ ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL MİNİ KULÜP ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL MİNİK YILDIZLAR ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL PUSULA ORTAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL YENİ NESİL  ANAOKULU
BALIKESİR;ALTIEYLÜL;ÖZEL YEŞİL İZ ANAOKULU
BALIKESİR;AYVALIK;ÖZEL ALTINOVA MİNİK CEVHERLER ANAOKULU
BALIKESİR;AYVALIK;ÖZEL AYVALIK AÇI ANADOLU LİSESİ
BALIKESİR;AYVALIK;ÖZEL AYVALIK AÇI İLKOKULU
BALIKESİR;AYVALIK;ÖZEL AYVALIK AÇI ORTAOKULU
BALIKESİR;AYVALIK;ÖZEL AYVALIK BAHÇEŞEHİR ANAOKULU
